tweet_id,text
1021188851858137089,"SHARK WEEK is here! JAWS Horror Movie Quints Big Game Fishing Tee  THE shirt for all JAWS shark or shark week… https://t.co/sJ9lXZPen1"
1021189469108547585,"RT @TC_betojubei: Mamá Imelda Rivera makes an appearance at Comic Con no conditions#sdcc #sdcc2018 #geek #nerd #nerdlife #wedocons #coco…"
1021189696679030785,"#StarWars #Nerd https://t.co/3DsqYoiDlp Star Wars on VHS https://t.co/x91uCMIccF"
1021189722733936640,"Pandemic Reviewhttps://t.co/XWt26o3keF#pandemic #review #boardgame #boardgames #nerd #nerdproblems… https://t.co/7ZU1MEGZNl"
1021189989319823362,"Ending a full week of #ComicCon with a delicious meal #nerd #happy (@ Hunters Steak House in San Diego CA)… https://t.co/7LQV8zORnD"
1021190031191535616,"I need to buy lottery numbers. I just survived The Oregon Trail. #nodysentery #nerd https://t.co/68cEIyENKC"
1021190184396836864,"I finally opened up the @NECA_TOYS SDCC 2017 #TMNT boxed set! Uploading the video to the channel now! Come check it… https://t.co/FAoiRBzCHK"
1021190438009622528,"RT @RETROTOYING: I finally opened up the @NECA_TOYS SDCC 2017 #TMNT boxed set! Uploading the video to the channel now! Come check it out! #…"
1021191979017760769,"RT @TC_betojubei: Mamá Imelda Rivera makes an appearance at Comic Con no conditions#sdcc #sdcc2018 #geek #nerd #nerdlife #wedocons #coco…"
1021192332727603201,"The big shelf #sega #nintendo #playstation #xbox #gaming #gamer #nerd https://t.co/fPN00nT2bA"
1021193543157669888,"RT @MTV_JAPAN: # 7/27()29() FUJI ROCK FESTIVAL '18MTV&gt;&gt;https://t.co/spGlx4E2…"
1021193861505351680,"My 9 yr old son for the second year in a row volunteered to attend summer school. He’s an A and B student #Nerd #LoveHim"
1021194036059746304,"Metroid - Samus Returns Reviewhttps://t.co/byZZn5K4P5#metroid #samus #3ds #review #nerd #nerdproblems… https://t.co/hOMGvBL8Mv"
1021194212530827264,"You have been the one...for me...#spotofnerd #nerd #geek #streamer #gamer #twitch #subscribe #follow #like #share… https://t.co/LomwYtAqsc"
1021195178445541381,"My dad just told me that he’s only ever read one book. ONE FUCKING BOOK. How am I eleven related to him?! #BookWorm… https://t.co/z1AKxDxVqW"
1021195212645904385,"RT @Midsummer1942: #Rainbows! Rainbows are one of my favorite things :D #EtsySeller #Etsyshop #Etsy #Colors #Colorful  #Handmade #Midsummer…"
1021195621133357056,"RT @silentmike1701: Batman and Bill (2017): Mark Nobleman interviews #batman #cosplayer. Awesome @hulu documentary exploring The Dark Knigh…"
1021196254825590785,"RT @silentmike1701: Batman and Bill (2017): Mark Nobleman interviews #batman #cosplayer. Awesome @hulu documentary exploring The Dark Knigh…"
1021196656320974848,"RT @RETROTOYING: I finally opened up the @NECA_TOYS SDCC 2017 #TMNT boxed set! Uploading the video to the channel now! Come check it out! #…"
1021196877944025088,"@juliebeanx I have all of them. It’s not so bad when you buy one by one lol!!! #nerd"
1021197614040018944,"SFO parallel landing #nerd https://t.co/N9d59Yaxma"
1021180726945951744,"The posters for the INTRIGO trilogy.#intrigo #movieposter #trilogy #thriller #suspense #books #bestseller… https://t.co/geuQHN588I"
1021181606160224256,"The posters for the dramas CHINA LOVE STRAY and STORM BOY. #chinalove #stray #stormboy #movieposter #drama… https://t.co/CBZSIdRb15"
1021198443870654464,"Dragon Quest Builders Review.  https://t.co/gYrtO6lCpd#dragonquest #dragonquestbuilders #minecraft #review… https://t.co/UndaFjeo80"
1021198589907951616," Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4… https://t.co/BhAB3w9pWO"
1021198639794925568,"RT @SleekDeals:  Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4#gamingpc #g…"
1021198650217811969,"RT @SleekDeals:  Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4#gamingpc #g…"
1021198663807315970,"RT @SleekDeals:  Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4#gamingpc #g…"
1021198670996361216,"RT @SleekDeals:  Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4#gamingpc #g…"
1021198695784644608,"RT @SleekDeals:  Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4#gamingpc #g…"
1021198734779174912,"RT @SleekDeals:  Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4#gamingpc #g…"
1021198840949542919,"RT @SleekDeals:  Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4#gamingpc #g…"
1021199399576264704,"RT @thehivehq: #thehive #news #media #promotions #events #videogames #geeknetwork #geek #nerd #comicbooks #comics #anime #manga #music #mma…"
1021200075006017536,"Garlic popcorn homemade iced chai latte and @comic_con panels. My Sunday night is amazing!#nerd #nerdgirl… https://t.co/4qYIvdHhnz"
1021200082564198405,"come! JOIN US!!! #TeamBNN #SupportSmallStreamers #Twitch #Geek #nerd https://t.co/hKcJMP4LCL"
1021200221445992448,"RT @SleekDeals:  Price Drop!Computer Gaming Executive Desk Task Chair Red for $154.99!35% off - https://t.co/YNKmhg2qC4#gamingpc #g…"
1021200239540211719,"RT @Xeno9933: come! JOIN US!!! #TeamBNN #SupportSmallStreamers #Twitch #Geek #nerd https://t.co/hKcJMP4LCL"
1021200839573032960,"Aquele trailer que pega todo mundo de surpresa e para a SDCC...#shazammovie #shazam #trailer #movie #filme… https://t.co/UfkaJrOpmh"
1021201053419823105,"Ep 219 we discuss #SDCC1018 Toys from #SDCC #SHAZAMMovie #GodzillaKingOfTheMonsters #Aquaman #Titans #TMNT #Hasbro… https://t.co/xPRMX4GimD"
1021201245069905920,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021201432417062913,"5 year old me would never thought I’d actually meet them  #sdcc #powerrangers #mmpr #nerd… https://t.co/usvQ0kJCvP"
1021201688231751680,"RT @Joviz: 5 year old me would never thought I’d actually meet them  #sdcc #powerrangers #mmpr #nerd #mightymorphinpowerrangers @ San Die…"
1021201759975460871,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021201948974780416,"[SDCC] Shazam! tem o primeiro trailer divulgado e está hilário!#Shazam #SDCC #SanDiegoComicCon #DC #DCComics… https://t.co/YKkhvSESLn"
1021201997796605952,"TONIGHT @ 10P EST LIVE!!!@ThatNERDSoul x @STARZ @Power_STARZS05E04: Second Chances #Reaction &amp; Revieww/… https://t.co/0BleByILKZ"
1021202001043099649,"TONIGHT @ 10P EST LIVE!!!#NERDSoul x #STARZ #PowerTVS05E04: Second Chances #Reaction &amp; Revieww/ #KuroBrand +… https://t.co/X6EtsXP7BG"
1021202349581193216,"#gamer #gamergirl #goth #overwatch #nerd #cod #geek #ps4 #playstation4 #playstation #finalfantasy #gaming… https://t.co/jcFvZfXNjC"
1021202413640978432,"RT @Niight_Beauty: #gamer #gamergirl #goth #overwatch #nerd #cod #geek #ps4 #playstation4 #playstation #finalfantasy #gaming #gaminglif…"
1021202754822377473,"Post comic-con vibes.... we came we saw we kicked its ass! •••••••#filmmaking #1920s #vigilante #pilot… https://t.co/cDFQW67vAu"
1021202778318868480,"RT @LOGEEKZ: Ep 219 we discuss #SDCC1018 Toys from #SDCC #SHAZAMMovie #GodzillaKingOfTheMonsters #Aquaman #Titans #TMNT #Hasbro #StarWarsBl…"
1021203540344287237,"RT @TC_betojubei: Mamá Imelda Rivera makes an appearance at Comic Con no conditions#sdcc #sdcc2018 #geek #nerd #nerdlife #wedocons #coco…"
1021203586431234048,"RT @Niight_Beauty: #gamer #gamergirl #goth #overwatch #nerd #cod #geek #ps4 #playstation4 #playstation #finalfantasy #gaming #gaminglif…"
1021203760092098560,"RT @LOGEEKZ: Ep 219 we discuss #SDCC1018 Toys from #SDCC #SHAZAMMovie #GodzillaKingOfTheMonsters #Aquaman #Titans #TMNT #Hasbro #StarWarsBl…"
1021204029559517184,"RT @LOGEEKZ: Ep 219 we discuss #SDCC1018 Toys from #SDCC #SHAZAMMovie #GodzillaKingOfTheMonsters #Aquaman #Titans #TMNT #Hasbro #StarWarsBl…"
1021204172824358913,"RT @LOGEEKZ: Ep 219 we discuss #SDCC1018 Toys from #SDCC #SHAZAMMovie #GodzillaKingOfTheMonsters #Aquaman #Titans #TMNT #Hasbro #StarWarsBl…"
1021204495412482049,"RT @OneYoungsta: TONIGHT @ 10P EST LIVE!!!#NERDSoul x #STARZ #PowerTVS05E04: Second Chances #Reaction &amp; Revieww/ #KuroBrand + #DunkinonS…"
1021204524130848769,"RT @OneYoungsta: TONIGHT @ 10P EST LIVE!!!@ThatNERDSoul x @STARZ @Power_STARZS05E04: Second Chances #Reaction &amp; Revieww/ #KuroBrand + @D…"
1021204670725984256,"RT @OneYoungsta: TONIGHT @ 10P EST LIVE!!!#NERDSoul x #STARZ #PowerTVS05E04: Second Chances #Reaction &amp; Revieww/ #KuroBrand + #DunkinonS…"
1021204682524377088,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021204700308393984,"RT @OneYoungsta: TONIGHT @ 10P EST LIVE!!!@ThatNERDSoul x @STARZ @Power_STARZS05E04: Second Chances #Reaction &amp; Revieww/ #KuroBrand + @D…"
1021204975244886016,"Moira in competitive #gamer #gamergirl #goth #overwatch #nerd #cod #geek #ps4 #playstation4 #playstation… https://t.co/d2D2bkAGpv"
1021204981695893507,"RT @Niight_Beauty: Moira in competitive #gamer #gamergirl #goth #overwatch #nerd #cod #geek #ps4 #playstation4 #playstation #finalfantasy…"
1021204982622834688,"RT @OneYoungsta: TONIGHT @ 10P EST LIVE!!!#NERDSoul x #STARZ #PowerTVS05E04: Second Chances #Reaction &amp; Revieww/ #KuroBrand + #DunkinonS…"
1021205030584619008,"RT @OneYoungsta: TONIGHT @ 10P EST LIVE!!!@ThatNERDSoul x @STARZ @Power_STARZS05E04: Second Chances #Reaction &amp; Revieww/ #KuroBrand + @D…"
1021205108544204800,"RT @RETROTOYING: LIVESTREAM BATMAN VR ARKHAM https://t.co/zZnCaw2Oh8 via @YouTube videos and pictures just don’t do it justice! (Insert Jus…"
1021205139007451141,"RT @RETROTOYING: For #CIBSunday submission here is my Sega Saturn! #retrogaming #sega #nerd #geek #gamer https://t.co/6RkRnS7O8Q"
1021205241570758657,"RT @RETROTOYING: I finally opened up the @NECA_TOYS SDCC 2017 #TMNT boxed set! Uploading the video to the channel now! Come check it out! #…"
1021205395031945218,"SEXI MEXI SHOW starting right now with #fortnite games! (Lots of mexi very lil sexi) I will see you beauties in ch… https://t.co/LPczS3V88T"
1021206527280066561,"#storyboard for a new #animation project with @kingcraftbeats subscribe my YouTube channel grafangel1 #sailormoon… https://t.co/T8FHVAQRYp"
1021206623254130688,"A true @007 fan can’t pass up having one of these @astonmartin #DB5 ... so I raced to #MOA to claim this at… https://t.co/pyllCOmpRa"
1021206833959227392,"A NES Hidden Gem - ShatterHand Review https://t.co/eUyE2klltV #nes #shatterhand #review #hiddengem #nerd… https://t.co/Lpe3HlvtJg"
1021207965909639168,"I played the Alto Saxophone  in HD Marching Band  #Nerd"
1021208307363704833,"Mais um cliente satisfeito! Acesse https://t.co/7XB6mbDEVq - Produtos #Geek #Nerd #Otaku #Kpop #Series #Filmes… https://t.co/Qt41B9BKIA"
1021208445238874113,"#nerd #sketch Stainless Steel Transformers Mug https://t.co/c84R2hXjYF https://t.co/zYjjwjkWhG"
1021208562259898369,"I love the way old books smell  #nerd #bookworm https://t.co/Na3OB1ylfg"
1021208940745494528,"Cuando te invitan a carretear y terminas  #lego #kesselrunmilleniumfalcon #qualitytime #starwarsfan … https://t.co/ESx06eZVbU"
1021210109060448256,"RT @robjnova: I remember Death Adder being more terrifying than this when I was a kid...Click the link to see how I beat him so easily! htt…"
1021210138122698753,"I already left #Sandiegocomiccon and I had a blast this weekend this one my favorite #sdcc I've have attended this… https://t.co/6V1uwwBlkI"
1021210518571405314,""Remember you asked me how we know we're the good guys in all this? We do good guy shit" - luke cage #Marvel #nerd #LukeCage"
1021210898273271814," Price Drop!2018 BRAND NEW Mechanical Gaming Mouse!$31.99 (54% off)!https://t.co/ghfmmN7BWs#geek #deals… https://t.co/GQJwF7yIIN"
1021210959786979328,"RT @SleekDeals:  Price Drop!2018 BRAND NEW Mechanical Gaming Mouse!$31.99 (54% off)!https://t.co/ghfmmN7BWs#geek #deals #tech #hom…"
1021210969551368194,"RT @SleekDeals:  Price Drop!2018 BRAND NEW Mechanical Gaming Mouse!$31.99 (54% off)!https://t.co/ghfmmN7BWs#geek #deals #tech #hom…"
1021211162262884353,"Awesome #graphicnovel by @zenescope! I’m excited to start the #Neverland and #Wonderland series next! #nerd #comics… https://t.co/58nnPvFhY7"
1021211740447657984,"Plan accordingly! @comic_con #Geek #Nerd #PopCulture #SciFi #Animation #ComicBooks #CollectibleToys https://t.co/W6s8QI81PJ"
1021211966747049984,"Oh J. Jonah Jameson...•••#spiderman #jjonahjameson #peterparker #thedailybue #whenharrymetsay #jksimmons… https://t.co/rorgEc9YdE"
1021212507157901312,"I've never enjoyed working with numbers but baseball stats have converted me  #nerd"
1021212825245474816,"RT @LOGEEKZ: Ep 219 we discuss #SDCC1018 Toys from #SDCC #SHAZAMMovie #GodzillaKingOfTheMonsters #Aquaman #Titans #TMNT #Hasbro #StarWarsBl…"
1021213096302571521,"RT @sci_clops: https://t.co/CQBcvtCS0o VIDEO - New Shazam Trailer Drops! What do you think of this? Is it too silly or does it do Shazam j…"
1021213228779687936,"MD #sundayfunday #mood #goodvibesonly #nerd #rihanna #lemon #miguel #skywalker #tydollasign https://t.co/9wHUC9SZnv"
1021213254553661440,"RT @DocOttomic: #collectible #patch #sale athttps://t.co/YzY4Hc1BrB or visithttps://t.co/ABUzufmXEF #ghostbusters #marvel #firefly  #bo…"
1021213290096099328,"RT @DocOttomic: #collectible #enamel #pin #sale athttps://t.co/YzY4Hc1BrB or visithttps://t.co/ABUzufmXEF #ghostbusters #marvel #troma…"
1021213910656012288,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021213943635873794,"RT @SleekDeals:  Price Drop!2018 BRAND NEW Mechanical Gaming Mouse!$31.99 (54% off)!https://t.co/ghfmmN7BWs#geek #deals #tech #hom…"
1021215106531643392,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021215125896925185,"RT @TheStrikinVikin: Already for Pathfinder and the daylight making me whiter than a ghost lolol#pathfinder #dnd #d20 #twitchkittens #twi…"
1021215415069028352,"ShatterHand - Review A NES Hidden Gem https://t.co/eUyE2klltV #nes #shatterhand #review #hiddengem #nerd… https://t.co/bvWlfy9kFQ"
1021215921103417347,"RT @SleekDeals:  Price Drop!2018 BRAND NEW Mechanical Gaming Mouse!$31.99 (54% off)!https://t.co/ghfmmN7BWs#geek #deals #tech #hom…"
1021215949930795008,"RT @Artbybenhigbie: #WonderWoman by #JimLee #dccomics #artist #artists #comiccon #comicconasia #comicconasia2018 #sdcc #sdcc2018 #SanDiegoC…"
1021216287119355910,"With @gabrielleruiz from cw_crazyxgf #photooftheday #picoftheday #bestoftheday #instamood #instagood #igers… https://t.co/2oStTSkqiw"
1021216584872980482,"Just goofing around on Snapchat lol. #nerd #nerdette #nerdygirl #silly #blonde #blueeyes #nofilters #nomakeup… https://t.co/9eCNiEEaSS"
1021217019008569344,"O que dizer desta coleção que só aumenta e fica cada vez mais fantástica!  Daqui a pouco precisarei de mais espa… https://t.co/nx7k2ghcBX"
1021217624254971904,"Oh just casually taking apart a Brownie Synchro on a Sunday night because I noticed some fungus on the lens and my… https://t.co/zsgerNBybf"
1021218032234967040,"Yo estaba más feliz que los niños con los personajes de Star Wars. El mejor carro con una gran performance. Mi fav… https://t.co/shyfHAgx6r"
1021218447529824257,"Sketch covers custom made for YOU! #Sketch #Comics #Cover #Drawing #illustration #nerd #geek #manga #gaming https://t.co/tsib2zM0DE"
1021218554702540800,"A rare moment of tranquility #thejoker #mrj #clowningdirty #tranquility #calmbeforethestorm #whysoserious #canada… https://t.co/mSN1iN7uYu"
1021219300215074816,"RT @Grafangel1RONIN: #storyboard for a new #animation project with @kingcraftbeats subscribe my YouTube channel grafangel1 #sailormoon #tok…"
1021219714956242944,"ShatterHand: Review A NES Hidden Gem https://t.co/eUyE2klltV #nes #shatterhand #review #hiddengem #nerd… https://t.co/MH1Trb4fuy"
1021220047388323846,"New #fantasticbeasts Poster. #comics #dccomics #marvel #marvelcomics #comicbooks #tv #movies #geek #art #news… https://t.co/baVHwTRBgV"
1021220375726735360,"I was one of those who was a nerd before it was cool  #gamer #nerd #nevergonnachange #behappywithwhoyouare… https://t.co/eMymW4jLWv"
1021220789968924672,"Gotta love the start of                 Shark  Week! Shaq &amp; Rob added that special touch! Lol #SharkWeek2018… https://t.co/PsXm6rvqMy"
1021220925499461632,"Necesito leer una buena historia. Ando ganas de esa ansiedad de saber que lo que deseo saber está pasando la página #nerd"
1021221127899803648,"Oh my goodness!Today I learned our hotel in London is RIGHT NEXT to the Prime Meridian!#nerd #travel #teachersonvacation"
1021222530713972736,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021222826773114880,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021223058516979717,"#hardwork #nerd #kissmybooty https://t.co/HCG5hligIc"
1021223354647265280,"Just take a seat ladies haha I’ll try not to sneeze hehehahaha #thejoker #mrj #clowningdirty #whysoserious… https://t.co/Gczh0c9NGo"
1021224605229494272,"https://t.co/LlBqKOs4Rg #cosplay #cosplayer #cosplayers #cosplayergirl #nerd #YouTube #Youtuber… https://t.co/XE55qT2xCT"
1021224890131795968,"RT @Kryppkeepa: SEXI MEXI SHOW starting right now with #fortnite games! (Lots of mexi very lil sexi) I will see you beauties in chat. #pan…"
1021224892891459586,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021225285310558208,"RT @TheStrikinVikin: Already for Pathfinder and the daylight making me whiter than a ghost lolol#pathfinder #dnd #d20 #twitchkittens #twi…"
1021225331305472002,"RT @silentmike1701: Batman and Bill (2017): Mark Nobleman interviews #batman #cosplayer. Awesome @hulu documentary exploring The Dark Knigh…"
1021225654254284800,"One Eye Owl from Tokyo Ghoul  #cosplay #cosplayer #cosplayers #cosplayphoto #TokyoGhoul #oneeyeowl #anime #animecon… https://t.co/440sQH3OpK"
1021225774538543107,"“....To prove this let facts be submitted in a candid world....” What better way to start off this trip and the… https://t.co/bizAo9y9th"
1021225786878169088,"subscribe my YouTube channel grafangel1 #sailormoon #tokyo #anime #tattoos #nintendo #kawaii #toys #nerd #artist… https://t.co/pQaBoBbXDp"
1021226015861850112,"Calling all Pokemon Trainers. Vintage copy of "The Official Pokemon Handbook." Great condition. Includes poster. Fi… https://t.co/quzjOoUcxV"
1021226523288899586,"RT @Unsubs_Central: Me doing one of my favorite things...research. Really! #serialkiller #research #nerd #truecrime #psychology https://t.c…"
1021226534395359233,"RT @TheStrikinVikin: Already for Pathfinder and the daylight making me whiter than a ghost lolol#pathfinder #dnd #d20 #twitchkittens #twi…"
1021227326548381697,"Después de la #SanDiegoComicCon ¿cuál tráiler de #DcComics les gustó más? #Shazam o #Aquaman #Dc #ComicCon #Geek #Nerd #Comic #ComicBook"
1021227827247529984,"Year 2 of #sdcc2018 done!! Who was there and what cool stuff did you get?!! #nerd  https://t.co/S2DTQvnD7a"
1021229261712252929,"TEENAGE MUTANT NINJA TURTLES SDCC 2017 EXCLUSIVE SET BY NECA UNBOXING TO... https://t.co/WPx3sCr0Cs via @YouTube… https://t.co/7zRkf66kWg"
1021229591539736577,"Another #sdcc #ilovesandiego #mayans #nerd @ San Diego Comic-Con International https://t.co/q4fAHYEIjt"
1021229883798753280,"Every moment can be a new opportunity to start new things! #geek #techie #nerd https://t.co/pcznPZ0ZGF"
1021229885413642240,"I went on a date the other night and 85% of the time we discussed river pollution so idk if that’s good or bad #nerd"
1021214630444707840,"Spider-Man game for PS4 is coming soon and real life newspapers are all over Comic-Con!!!..#spiderman… https://t.co/FY0tT4U0c0"
1021218275034845184,"Look at this on eBay https://t.co/GiL7L8pOp5#HarryPotter #HarryPotter20 #rollarcoaster #themepark #WizardingWorld… https://t.co/2nLME39kms"
1021232521642725383,"A NES Hidden Gem: ShatterHand https://t.co/eUyE2klltV #nes #shatterhand #review #hiddengem #nerd #videogamereview… https://t.co/2OD3h3fRup"
1021232557931851776,"RT @WickiWishes: Look at this on eBay https://t.co/GiL7L8pOp5#HarryPotter #HarryPotter20 #rollarcoaster #themepark #WizardingWorld #Wizard…"
1021233397912559617,"#WonderWoman  #Wondy #WW #DianaPrince #PrincessDianaOfThemyscira #DCcomics #amazon #comic #ñoñeria #historieta… https://t.co/oBRdDNWNKo"
1021233416279347200,"Shout out to all my tweeters who follow me and like the random things I tweet! I’m grateful to have a platform to e… https://t.co/Z35J4iTlsI"
1021233426236522501,"I know a few people who would have this life size #Goku in their house. .....#DragonBallZ #DragonBallSuper… https://t.co/UDRfzo0W3F"
1021233688472940545,"Did you know that exercise can “rewire” your brain? Here’s your #nerd #Science lesson for the day. Enjoy! How Exerc… https://t.co/nOydYzTUIU"
1021234010817777666,"I haven’t read in quite some time.. today I read an entire book. #nerd"
1021234248802422784,"#art #artistic #artsy #artskills #artstyle #localartist #arte #manofsteel #comics #painting #comicbooks #nerd… https://t.co/dZH3CiEr67"
1021234894511509506,"I seriously can't wait for the animated adaption of Batman: Hush! One of my favorite graphic novels of all time! Ho… https://t.co/TDeMRVza4t"
1021235373442322433,"Everytime I rewatch @justiceleaguewb I like it a little more  #justiceleague #dc #dccomics #thetrinity #batman… https://t.co/0pJX3GimjQ"
1021235634592264192,"Max occupancy: do not go OVER 9000!!!!!! #over9000 #dragonballz #dragonball #dragonballsuper #vegeta #dbz #dbs… https://t.co/9lJ4WbMW47"
1021236123794886656,"RT @GeekSquee: Follow @GeekSquee Retweet and Like for a chance to win a signed copy of #warlockholmes. Drawing: July 30th. Good luck!#s…"
1021236610120155136,"RT @RETROTOYING: TEENAGE MUTANT NINJA TURTLES SDCC 2017 EXCLUSIVE SET BY NECA UNBOXING TO... https://t.co/WPx3sCr0Cs via @YouTube #sdcc #tm…"
1021238887815901184,"Come watch me fail spectacularly at a children's games ^_^ #twitch #game #TwitchKittens #WomANZ #gamer #nerd… https://t.co/C2fqEHv8kw"
1021239158071877633,"RT @ShawnaTheMaid: #SDCC #ComicCon2018 #cosplay #wonderwoman #superman #psa #bdsm #kink #publichumiliation #superbitch #nerd #geek @Comic_C…"
1021239403006398464,"NEW VIDEO JUST UPLOADED! subscribe my YouTube channel grafangel1 #sailormoon #tokyo #anime #tattoos #nintendo… https://t.co/Ttur1lp0h5"
1021239660507430912,"RT @ShawnaTheMaid: #SDCC #ComicCon2018 #cosplay #wonderwoman #superman #psa #bdsm #kink #publichumiliation #superbitch #nerd #geek @Comic_C…"
1021240108526125057,"RT @RandyS0725: Do you read/write/create/design/#Cosplay/review #SciFi #Fantasy and/or #Horror content? Could you use a signal-boost reco…"
1021241685592993792,"#nerd moment #xplane11 https://t.co/C7GaoAa6o8 https://t.co/pqvpGhmJZ0"
1021242270790692865,"New #video coming soon! #sailormoon #marvel #keyring #figures #collection #mystery #opening #nerd #geek #toys… https://t.co/Rkf9eC2oO6"
1021243177557200896,"RT @dark_side_dork: #Venom is definitely my most anticipated movie of this year  I've waited like my whole life for this lol #MarvelSDCC #…"
1021243183169236993,"RT @gameinfinite10: We recorded Podcast 20 today! We also did a fun video game trailer reaction at the end! Stay Tuned! •#podcast #youtub…"
1021243442784096256,"RT @9xmHaqSe: #ShraddhaKapoor looks extremely HOT in this nerdy-geeky look! RT if you guys agree!!#nerd #geeks #specsy #9XM https://t.co/…"
1021243554935566336,"Listen to us on #GooglePlayMusic! #nerd #podcast https://t.co/oXSPDZ4IrD"
1021244129622351873," #gamer #videogames #jurassicpark #jurassicworldevolution #soexcited #film #actorslife #actresslife… https://t.co/vfVtfaKfOW"
1021245030382690304,"RT @AhegaoOnline: Kanojo wa dare to demo sex surufull hentai - https://t.co/LqNtoae4ve#hentai #hentaivideo #ahegao #nerd https://t.co/5d…"
1021245770954149889,"This week we talk #SDCC2018NEWS - but only about the stuff we care about! Plus reviews of #SorryToBotherYou… https://t.co/BXLqozyXgI"
1021246544081801216,"REACTION: https://t.co/jtFxMHe2xz#Shazam #SHAZAMMovie #ShazamTrailer  #movie #reaction #dccomics #nerd #geek #ComicCon #ComicCon2018"
1021246933543866368,"REACTION: https://t.co/ZEiltKEyOR#AQUAMAN #Aquaman #AquamanMovie #Aquamantrailer #ComicCon #ComicCon2018 #nerd #geek #reaction #react"
1021246973700009984,"https://t.co/fB2511Ja9b #spreadshirt#design #art #Digitalart #Nerd #geek #Funny #mashup #clothing #Tees #Tshirt… https://t.co/mcjmUtFKv5"
1021248376342568960,"Review of Dragon Quest Builders for Switchhttps://t.co/gYrtO6lCpd#dragonquest #dragonquestbuilders #minecraft… https://t.co/wwNFtTlYq7"
1021248504063320064,"#IrisWest #elseworlds #KingdomCome #KidFlash #Speedforce #TheFlash #oldDCU #comic #retro #vintage #comiquero… https://t.co/YEqDnIfIGG"
1021249208588881920,"RT @Eternauta_1982: #IrisWest #elseworlds #KingdomCome #KidFlash #Speedforce #TheFlash #oldDCU #comic #retro #vintage #comiquero #DCcomics…"
1021249897029357568," #gamer #videogames #jurassicpark #jurassicworldevolution #soexcited #film #actorslife #actresslife… https://t.co/pMuw8XZ5dn"
1021250249401294849,"#Krypton To Have A 4-5 Month Time Jump in Season 2. #syfy #comics #dccomics #marvel #marvelcomics #comicbooks #tv… https://t.co/Agmx9caRMh"
1021251673312833536,"RT @DontrailBrinson: I know a few people who would have this life size #Goku in their house. .....#DragonBallZ #DragonBallSuper #SDCC…"
1021252653072908288,"Doom Review https://t.co/nVq8qT2YGq#doom #xbox #xboxone #review #nerd #nerdproblems #nerdproblemsgaming via @nerdproblemgame"
1021252986025082880,"RT @BlueUrpi: If you ever wondered what a GCS of 10 meant:  (#Glasgow Coma Scale) #nerd #neurology https://t.co/RC0NZNqTyg"
1021250128206876672,"Amazon could start selling prescription drugs as soon as PillPack deal closes; job description of "pharmacist" may… https://t.co/OJWEfdEi7o"
1021250130090094593,"China Planning to Deploy Large Unmanned AI Submarines by 2020s - China is hoping huge new smart unmanned submarin… https://t.co/6npJjWoUlI"
1021255930673913856,"Coen Bros. Sergio Leone Billy Wilder Hayao Miyazaki Wes Anderson Brad Bird Tex Avery Jim Jarmusch Terence Y… https://t.co/F8SDRlKtcX"
1021258050022227969,"If this was a school I would be in the gifted class  hahaha#justhappened #pop #thejoker #mrj #clowningdirty… https://t.co/ZblCDpAfhC"
1021259270447251456,"#WeekendFun #LivingItUp #NekoAtsume #DontHateThePlayerHateTheGame #Cats #Nerd https://t.co/ESyVFtBrav"
1021259498877579265,"The way I look at it (So Far)Best at Live Action - MarvelBest at Animation  - DCJust Saying … https://t.co/ayEUsqVoTQ"
