tweet_id,tweet_created_at,language,user_screen_name,user_created_at,user_id,followers_count,friends_count,time_zone,utc_offset,retweeted_status,retweet_id,retweet_user_screen_name,retweet_user_id
1019160294755532801,Tue Jul 17 10:02:04 +0000 2018,en,NerdProblemGame,Wed Jan 27 00:36:01 +0000 2016,4851637881,4071,3632,None,None,0,None,None,None
1019161297517187072,Tue Jul 17 10:06:03 +0000 2018,und,mariella_rigali,Wed Feb 24 19:07:30 +0000 2016,702570562946781184,414,134,None,None,0,None,None,None
1019161559531229184,Tue Jul 17 10:07:05 +0000 2018,en,SleekDeals,Tue May 03 04:07:50 +0000 2016,727348919315865600,15200,16795,None,None,0,None,None,None
1019162119999315969,Tue Jul 17 10:09:19 +0000 2018,en,ProjectHyraxApp,Sun May 20 11:43:14 +0000 2018,998167260920451072,269,205,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019162968326574081,Tue Jul 17 10:12:41 +0000 2018,en,HotUSDailyDeals,Sun Dec 31 14:28:14 +0000 2017,947474480842059776,1631,3941,None,None,0,None,None,None
1019163054037184512,Tue Jul 17 10:13:01 +0000 2018,en,capgapps,Wed Apr 18 22:34:36 +0000 2018,986734769085079552,311,21,None,None,1,1019162968326574081,HotUSDailyDeals,947474480842059776
1019164096334385152,Tue Jul 17 10:17:10 +0000 2018,en,SleekDeals,Tue May 03 04:07:50 +0000 2016,727348919315865600,15199,16795,None,None,0,None,None,None
1019164206791299073,Tue Jul 17 10:17:36 +0000 2018,en,IndieGameDevGuy,Thu Sep 17 22:08:06 +0000 2015,3690045082,19426,2195,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019164252203110400,Tue Jul 17 10:17:47 +0000 2018,en,GameAndroidnews,Fri Sep 02 12:03:24 +0000 2016,771679918874890240,2763,1544,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019164579853631488,Tue Jul 17 10:19:05 +0000 2018,en,DealsMata,Thu Mar 01 15:19:05 +0000 2018,969230550702673920,187,88,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019164815493824513,Tue Jul 17 10:20:01 +0000 2018,es,CyntVillalba,Wed Sep 23 05:02:29 +0000 2009,76564128,4103,4719,None,None,1,1019034404935565312,delcerrojuan,168936143
1019165205056622595,Tue Jul 17 10:21:34 +0000 2018,en,DealsMata,Thu Mar 01 15:19:05 +0000 2018,969230550702673920,187,88,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019165276183715841,Tue Jul 17 10:21:51 +0000 2018,en,asolondon,Sun Sep 23 04:34:31 +0000 2012,841012381,1280,1553,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019165457713156102,Tue Jul 17 10:22:34 +0000 2018,en,bhogal_sim,Thu Mar 01 23:50:06 +0000 2018,969359153855688706,8,70,None,None,0,None,None,None
1019165489237553152,Tue Jul 17 10:22:42 +0000 2018,en,asolondon,Sun Sep 23 04:34:31 +0000 2012,841012381,1280,1553,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019165567201284096,Tue Jul 17 10:23:01 +0000 2018,en,IndieGamesTweet,Wed Jun 24 15:04:23 +0000 2015,3254665512,1780,1130,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019165636960903168,Tue Jul 17 10:23:17 +0000 2018,en,jela9ja,Fri Oct 30 05:57:38 +0000 2015,4073196640,7062,7303,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019165666497257474,Tue Jul 17 10:23:24 +0000 2018,en,jela9ja,Fri Oct 30 05:57:38 +0000 2015,4073196640,7062,7303,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019165720096268288,Tue Jul 17 10:23:37 +0000 2018,en,KlasiDeals,Mon Dec 19 06:19:28 +0000 2016,810731255679553536,1707,1926,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019165732502949888,Tue Jul 17 10:23:40 +0000 2018,en,SuperDealsite,Tue Dec 27 20:25:08 +0000 2016,813843175416692737,5597,5260,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019165757240901632,Tue Jul 17 10:23:46 +0000 2018,en,SuperDealsite,Tue Dec 27 20:25:08 +0000 2016,813843175416692737,5597,5260,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019165765734461441,Tue Jul 17 10:23:48 +0000 2018,en,KlasiDeals,Mon Dec 19 06:19:28 +0000 2016,810731255679553536,1707,1926,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019165790568841216,Tue Jul 17 10:23:54 +0000 2018,en,ndon2c,Thu Oct 14 13:13:45 +0000 2010,202620876,1908,2652,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019165810844143616,Tue Jul 17 10:23:59 +0000 2018,en,IndieGamesTweet,Wed Jun 24 15:04:23 +0000 2015,3254665512,1780,1130,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019165834919530502,Tue Jul 17 10:24:04 +0000 2018,en,ndon2c,Thu Oct 14 13:13:45 +0000 2010,202620876,1908,2652,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019165863122014208,Tue Jul 17 10:24:11 +0000 2018,en,onetechstoreng,Tue Nov 15 15:10:40 +0000 2016,798543746514165760,1867,1836,None,None,1,1019161559531229184,SleekDeals,727348919315865600
1019165889189568512,Tue Jul 17 10:24:17 +0000 2018,en,onetechstoreng,Tue Nov 15 15:10:40 +0000 2016,798543746514165760,1867,1836,None,None,1,1019164096334385152,SleekDeals,727348919315865600
1019166659611947011,Tue Jul 17 10:27:21 +0000 2018,de,NiGuNeGu,Wed Apr 09 13:43:13 +0000 2014,2435470068,280,105,None,None,0,None,None,None
1019166705019506690,Tue Jul 17 10:27:32 +0000 2018,en,HotUSDailyDeals,Sun Dec 31 14:28:14 +0000 2017,947474480842059776,1631,3941,None,None,0,None,None,None
1019167001405739009,Tue Jul 17 10:28:42 +0000 2018,en,DnDClericHorgar,Wed Jun 21 13:17:03 +0000 2017,877515711631020037,1506,3,None,None,1,1019028011650310145,Mgellis15,913086144396582912
1019168750988296192,Tue Jul 17 10:35:40 +0000 2018,en,dumsum1,Wed May 10 16:04:26 +0000 2017,862337543559303168,36,0,None,None,0,None,None,None
1019169185270829056,Tue Jul 17 10:37:23 +0000 2018,en,NerdProblemGame,Wed Jan 27 00:36:01 +0000 2016,4851637881,4071,3632,None,None,0,None,None,None
1019169601077366784,Tue Jul 17 10:39:02 +0000 2018,en,diceshirt,Fri Jun 08 07:47:46 +0000 2018,1004993372451467264,174,65,None,None,0,None,None,None
1019172909728845824,Tue Jul 17 10:52:11 +0000 2018,en,Ashygoyal,Tue May 25 03:12:10 +0000 2010,147808626,1701,337,None,None,1,1019166705019506690,HotUSDailyDeals,947474480842059776
1019173012208316416,Tue Jul 17 10:52:36 +0000 2018,en,IndieGamesTweet,Wed Jun 24 15:04:23 +0000 2015,3254665512,1782,1130,None,None,1,1019166705019506690,HotUSDailyDeals,947474480842059776
1019173237673086977,Tue Jul 17 10:53:29 +0000 2018,en,hehpijae,Mon Aug 24 21:24:36 +0000 2009,68513111,146,582,None,None,1,1018923249382539264,ThatNERDSoul,758934502458523649
1019174975792648192,Tue Jul 17 11:00:24 +0000 2018,en,blueiguanatv,Mon Feb 26 02:08:38 +0000 2018,967944462268862464,48,261,None,None,1,1019151736915857408,jela9ja,4073196640
1019175824946335745,Tue Jul 17 11:03:46 +0000 2018,en,LilMoYo,Wed Jun 17 07:01:41 +0000 2009,47884333,184,83,None,None,0,None,None,None
1019177396338089984,Tue Jul 17 11:10:01 +0000 2018,en,MyGadgetRoom,Fri Jun 08 06:26:12 +0000 2018,1004972845062082560,9,1,None,None,0,None,None,None
1019178100381413377,Tue Jul 17 11:12:49 +0000 2018,en,gamingbloggerRT,Wed Jul 26 23:39:05 +0000 2017,890355824941510656,115,216,None,None,1,1016100740862038016,AnjimPlays,2598996253
1019179682749706245,Tue Jul 17 11:19:06 +0000 2018,en,Hadam66,Wed Nov 11 01:20:09 +0000 2009,89073442,376,826,None,None,0,None,None,None
1019180671623819264,Tue Jul 17 11:23:02 +0000 2018,en,GeekVspod,Sat May 24 22:13:37 +0000 2014,2521469035,16385,15239,None,None,0,None,None,None
1019181879726104576,Tue Jul 17 11:27:50 +0000 2018,pt,nerd100nerd,Tue Oct 04 23:49:00 +0000 2016,783453898321305600,60,40,None,None,0,None,None,None
1019178342736510976,Tue Jul 17 11:13:46 +0000 2018,en,The_Dare_Devil8,Wed Jun 28 19:16:43 +0000 2017,880142939602792452,36,358,None,None,0,None,None,None
1019184076052410369,Tue Jul 17 11:36:33 +0000 2018,en,JasonOrne,Sat May 31 03:23:16 +0000 2008,14960341,432,370,None,None,0,None,None,None
1019185945499897862,Tue Jul 17 11:43:59 +0000 2018,pt,olakristal,Mon Aug 25 17:41:15 +0000 2014,2767240153,587,132,None,None,0,None,None,None
1019187272045023232,Tue Jul 17 11:49:15 +0000 2018,en,NerdProblemGame,Wed Jan 27 00:36:01 +0000 2016,4851637881,4070,3632,None,None,0,None,None,None
1019189598679953408,Tue Jul 17 11:58:30 +0000 2018,en,LilMoYo,Wed Jun 17 07:01:41 +0000 2009,47884333,183,83,None,None,0,None,None,None
1019189768385716224,Tue Jul 17 11:59:11 +0000 2018,en,mochamich1,Sun Apr 29 13:11:47 +0000 2018,990579399081775105,400,1480,None,None,1,1018642329983438848,RETROTOYING,796166244244262912
1019190769079476224,Tue Jul 17 12:03:09 +0000 2018,en,JasonReyes517,Sun Jul 22 21:38:53 +0000 2012,711309680,498,1600,None,None,0,None,None,None
1019191803608817664,Tue Jul 17 12:07:16 +0000 2018,en,NerdProblemGame,Wed Jan 27 00:36:01 +0000 2016,4851637881,4070,3632,None,None,0,None,None,None
1019192431106019328,Tue Jul 17 12:09:45 +0000 2018,en,NerdOfTheNorth0,Thu Jul 27 09:12:59 +0000 2017,890500251764830208,67,244,None,None,0,None,None,None
1019192542217359360,Tue Jul 17 12:10:12 +0000 2018,en,shane_langer,Mon Jun 06 14:24:59 +0000 2016,739825415850725376,119,132,None,None,0,None,None,None
1019192849164787712,Tue Jul 17 12:11:25 +0000 2018,und,AliJames13,Tue Jul 05 03:29:09 +0000 2011,329459175,57,85,None,None,0,None,None,None
1019193259439075331,Tue Jul 17 12:13:03 +0000 2018,en,SleekDeals,Tue May 03 04:07:50 +0000 2016,727348919315865600,15202,16796,None,None,0,None,None,None
1019193333422481408,Tue Jul 17 12:13:21 +0000 2018,en,asolondon,Sun Sep 23 04:34:31 +0000 2012,841012381,1280,1553,None,None,1,1019193259439075331,SleekDeals,727348919315865600
1019193333493784577,Tue Jul 17 12:13:21 +0000 2018,en,DealsMata,Thu Mar 01 15:19:05 +0000 2018,969230550702673920,187,88,None,None,1,1019193259439075331,SleekDeals,727348919315865600
1019193381677871104,Tue Jul 17 12:13:32 +0000 2018,en,jela9ja,Fri Oct 30 05:57:38 +0000 2015,4073196640,7062,7303,None,None,1,1019193259439075331,SleekDeals,727348919315865600
1019192883881050112,Tue Jul 17 12:11:33 +0000 2018,en,BattleDave1,Sun Feb 18 02:28:22 +0000 2018,965050328180805632,16,44,None,None,0,None,None,None
1019193754572423168,Tue Jul 17 12:15:01 +0000 2018,en,beckster7783,Thu Apr 30 01:57:05 +0000 2009,36559599,388,1156,None,None,0,None,None,None
1019194270165753856,Tue Jul 17 12:17:04 +0000 2018,en,SuperDealsite,Tue Dec 27 20:25:08 +0000 2016,813843175416692737,5601,5261,None,None,1,1019193259439075331,SleekDeals,727348919315865600
1019194297546133504,Tue Jul 17 12:17:10 +0000 2018,en,KlasiDeals,Mon Dec 19 06:19:28 +0000 2016,810731255679553536,1708,1927,None,None,1,1019193259439075331,SleekDeals,727348919315865600
1019194326277115905,Tue Jul 17 12:17:17 +0000 2018,en,ndon2c,Thu Oct 14 13:13:45 +0000 2010,202620876,1907,2652,None,None,1,1019193259439075331,SleekDeals,727348919315865600
1019194355976830977,Tue Jul 17 12:17:24 +0000 2018,en,onetechstoreng,Tue Nov 15 15:10:40 +0000 2016,798543746514165760,1870,1835,None,None,1,1019193259439075331,SleekDeals,727348919315865600
1019194364625424384,Tue Jul 17 12:17:26 +0000 2018,en,IndieGamesTweet,Wed Jun 24 15:04:23 +0000 2015,3254665512,1788,1130,None,None,1,1019193259439075331,SleekDeals,727348919315865600
1019194378450100226,Tue Jul 17 12:17:30 +0000 2018,en,oneangrypenguin,Wed Jul 26 00:24:41 +0000 2017,890004911395622912,26,104,None,None,0,None,None,None
1019194603164131328,Tue Jul 17 12:18:23 +0000 2018,en,kmfachet,Mon Sep 26 22:26:12 +0000 2011,380593245,53,42,None,None,0,None,None,None
1019195027959042049,Tue Jul 17 12:20:05 +0000 2018,no,fimreite,Mon Mar 30 08:21:00 +0000 2009,27605155,2091,2016,None,None,0,None,None,None
1019195095856439296,Tue Jul 17 12:20:21 +0000 2018,it,techstationit,Sat Oct 02 14:22:27 +0000 2010,197805512,549,573,None,None,0,None,None,None
1019195557351477250,Tue Jul 17 12:22:11 +0000 2018,en,erravitanwer,Fri Feb 11 16:07:48 +0000 2011,250688274,5339,2420,None,None,1,1019190769079476224,JasonReyes517,711309680
1019196334123945992,Tue Jul 17 12:25:16 +0000 2018,en,KosplayKitten,Mon Nov 12 23:51:31 +0000 2012,944828298,2924,1492,None,None,0,None,None,None
1019196373160398854,Tue Jul 17 12:25:25 +0000 2018,en,NerdProblemGame,Wed Jan 27 00:36:01 +0000 2016,4851637881,4069,3632,None,None,0,None,None,None
1019197392195760128,Tue Jul 17 12:29:28 +0000 2018,en,dnd_retweets,Sun Feb 26 18:08:52 +0000 2017,835914541514928128,4740,1,None,None,1,1018950899916369920,wolflordgames,958870128745005056
1019198320940666880,Tue Jul 17 12:33:10 +0000 2018,en,Dat_Verdammnis,Fri Apr 01 10:21:56 +0000 2016,715846651890507776,287,668,None,None,1,1019169601077366784,diceshirt,1004993372451467264
1019199421693743105,Tue Jul 17 12:37:32 +0000 2018,en,LetsBuyGeek,Mon Oct 23 04:51:22 +0000 2017,922324545125658624,40,49,None,None,0,None,None,None
1019199434368913409,Tue Jul 17 12:37:35 +0000 2018,en,MisterBlackTee,Fri Jun 18 07:52:57 +0000 2010,156907760,351,1260,None,None,0,None,None,None
1019199827177963521,Tue Jul 17 12:39:09 +0000 2018,und,natali_danielle,Sat Oct 10 02:28:44 +0000 2009,81260956,933,2063,None,None,0,None,None,None
1019199915958919169,Tue Jul 17 12:39:30 +0000 2018,en,MisterBlackTee,Fri Jun 18 07:52:57 +0000 2010,156907760,351,1260,None,None,0,None,None,None
1019200553237147648,Tue Jul 17 12:42:02 +0000 2018,und,CarlosG_Cordoba,Mon Sep 17 06:49:42 +0000 2012,828503478,240,991,None,None,0,None,None,None
1019200676419833856,Tue Jul 17 12:42:31 +0000 2018,en,MisterBlackTee,Fri Jun 18 07:52:57 +0000 2010,156907760,351,1260,None,None,0,None,None,None
1019200799908466688,Tue Jul 17 12:43:01 +0000 2018,en,Kittenlestrange,Fri Aug 29 18:11:49 +0000 2014,2778927913,146,280,None,None,0,None,None,None
1019201142235025409,Tue Jul 17 12:44:22 +0000 2018,en,8btbrs,Wed Feb 03 14:33:08 +0000 2016,4854487580,921,1485,None,None,0,None,None,None
1019201374519742466,Tue Jul 17 12:45:18 +0000 2018,en,MGLSFBlog,Mon Jul 09 20:38:25 +0000 2012,631481124,59,107,None,None,0,None,None,None
1019201653621346304,Tue Jul 17 12:46:24 +0000 2018,en,ProgrammerJokez,Tue Dec 12 17:05:20 +0000 2017,940628648419348481,113,293,None,None,0,None,None,None
1019201706176012289,Tue Jul 17 12:46:37 +0000 2018,en,meeksandmilds,Tue May 05 13:58:38 +0000 2009,37928331,450,698,None,None,1,1018948244397854721,samarsg5,3289089025
1019203232038641664,Tue Jul 17 12:52:41 +0000 2018,it,Arsenico13,Fri Apr 03 12:17:41 +0000 2009,28550024,200,180,None,None,0,None,None,None
1019203431058337792,Tue Jul 17 12:53:28 +0000 2018,en,DefinitivGadfly,Fri Nov 20 16:18:46 +0000 2009,91371562,488,1118,None,None,0,None,None,None
1019203589728763905,Tue Jul 17 12:54:06 +0000 2018,en,neolangleo,Sat Jun 30 20:23:42 +0000 2018,1013156140878893059,451,792,None,None,1,1019192883881050112,BattleDave1,965050328180805632
1019203934328623104,Tue Jul 17 12:55:28 +0000 2018,en,KosplayKitten,Mon Nov 12 23:51:31 +0000 2012,944828298,2924,1492,None,None,0,None,None,None
1019205422811697152,Tue Jul 17 13:01:23 +0000 2018,en,HearttoHandInc,Thu Sep 08 15:59:17 +0000 2011,370180565,374,527,None,None,0,None,None,None
1019205763288457216,Tue Jul 17 13:02:44 +0000 2018,en,NerdProblemGame,Wed Jan 27 00:36:01 +0000 2016,4851637881,4069,3632,None,None,0,None,None,None
1019205853155680256,Tue Jul 17 13:03:05 +0000 2018,en,ryakomusic,Mon May 21 18:40:58 +0000 2018,998634774150475776,34,95,None,None,0,None,None,None
1019205893378863105,Tue Jul 17 13:03:15 +0000 2018,es,Y_A_Taiyo,Tue Apr 24 08:16:56 +0000 2012,561833459,618,468,None,None,1,1018967936638291968,MrMrmosh,3195412735
1019206132416630784,Tue Jul 17 13:04:12 +0000 2018,pt,toalhanerdloja,Tue Aug 23 19:15:22 +0000 2016,768164745841180672,78,210,None,None,0,None,None,None
1019206271516463104,Tue Jul 17 13:04:45 +0000 2018,en,DnD_Lich,Wed Jun 21 09:46:13 +0000 2017,877462652158709760,1715,17,None,None,1,1019039592861667328,DungeonousDorks,981410299709444096
1019206721003311107,Tue Jul 17 13:06:32 +0000 2018,en,AustinDane2012,Sun Jul 03 00:39:13 +0000 2011,328238496,697,2231,None,None,0,None,None,None
1019207101279809536,Tue Jul 17 13:08:03 +0000 2018,en,GreatMarkt,Sun Feb 25 22:17:16 +0000 2018,967886240237473793,3563,160,None,None,1,1019206721003311107,AustinDane2012,328238496
1019207809966182400,Tue Jul 17 13:10:52 +0000 2018,en,Steven_Spevak,Mon Mar 02 21:01:08 +0000 2009,22533127,383,1251,None,None,1,1019159836729249792,DeepSixPodcast,727612952103116802
1019208121913430018,Tue Jul 17 13:12:06 +0000 2018,en,SleekDeals,Tue May 03 04:07:50 +0000 2016,727348919315865600,15203,16796,None,None,0,None,None,None
1019208221507162113,Tue Jul 17 13:12:30 +0000 2018,en,asolondon,Sun Sep 23 04:34:31 +0000 2012,841012381,1280,1553,None,None,1,1019208121913430018,SleekDeals,727348919315865600
1019208323609104385,Tue Jul 17 13:12:54 +0000 2018,en,EsportsRetweeet,Wed Mar 28 23:33:08 +0000 2018,979139354558779392,315,0,None,None,1,1019206721003311107,AustinDane2012,328238496
1019208887852027904,Tue Jul 17 13:15:09 +0000 2018,en,jela9ja,Fri Oct 30 05:57:38 +0000 2015,4073196640,7060,7302,None,None,0,None,None,None
1019208999298916352,Tue Jul 17 13:15:36 +0000 2018,en,SethBate,Fri Feb 15 19:07:17 +0000 2008,13526702,932,1009,None,None,0,None,None,None
1019209177099620359,Tue Jul 17 13:16:18 +0000 2018,en,IndieGameDevBot,Wed Oct 15 23:44:23 +0000 2014,2857426909,43780,5793,None,None,1,1019208887852027904,jela9ja,4073196640
1019209187426004992,Tue Jul 17 13:16:20 +0000 2018,en,KlasiDeals,Mon Dec 19 06:19:28 +0000 2016,810731255679553536,1709,1926,None,None,1,1019208887852027904,jela9ja,4073196640
1019209187602116609,Tue Jul 17 13:16:20 +0000 2018,en,DealsMata,Thu Mar 01 15:19:05 +0000 2018,969230550702673920,187,88,None,None,1,1019208887852027904,jela9ja,4073196640
1019209187606265857,Tue Jul 17 13:16:20 +0000 2018,en,SuperDealsite,Tue Dec 27 20:25:08 +0000 2016,813843175416692737,5602,5259,None,None,1,1019208887852027904,jela9ja,4073196640
1019209297690091520,Tue Jul 17 13:16:47 +0000 2018,en,ndon2c,Thu Oct 14 13:13:45 +0000 2010,202620876,1906,2651,None,None,1,1019208887852027904,jela9ja,4073196640
1019209319705915392,Tue Jul 17 13:16:52 +0000 2018,en,SleekDeals,Tue May 03 04:07:50 +0000 2016,727348919315865600,15201,16797,None,None,1,1019208887852027904,jela9ja,4073196640
1019209356792008704,Tue Jul 17 13:17:01 +0000 2018,en,onetechstoreng,Tue Nov 15 15:10:40 +0000 2016,798543746514165760,1870,1835,None,None,1,1019208887852027904,jela9ja,4073196640
1019209356842360832,Tue Jul 17 13:17:01 +0000 2018,en,asolondon,Sun Sep 23 04:34:31 +0000 2012,841012381,1280,1553,None,None,1,1019208887852027904,jela9ja,4073196640
1019209376882667520,Tue Jul 17 13:17:06 +0000 2018,en,IndieGamesTweet,Wed Jun 24 15:04:23 +0000 2015,3254665512,1793,1130,None,None,1,1019208887852027904,jela9ja,4073196640
1019210061128851458,Tue Jul 17 13:19:49 +0000 2018,en,PlanetGundam,Sat Nov 11 09:27:41 +0000 2017,929279451418058752,17,33,None,None,0,None,None,None
1019210083987804160,Tue Jul 17 13:19:54 +0000 2018,en,MurderedMonkeys,Wed Jul 20 00:33:06 +0000 2016,755561132039868416,83,272,None,None,0,None,None,None
1019210470073434112,Tue Jul 17 13:21:26 +0000 2018,pt,compilacaonerd,Mon Jul 30 01:47:07 +0000 2012,725029460,1225,47,None,None,0,None,None,None
1019210736944414721,Tue Jul 17 13:22:30 +0000 2018,en,cbsa82,Sat Sep 26 12:33:58 +0000 2015,3781849227,5673,724,None,None,1,1019011475032207360,FlintlocksDnD,1007329176167337984
1019211034043744258,Tue Jul 17 13:23:41 +0000 2018,en,AndreuSocial,Tue Nov 03 08:42:54 +0000 2009,87144786,14941,14688,None,None,1,1019210083987804160,MurderedMonkeys,755561132039868416
1019212303684816896,Tue Jul 17 13:28:43 +0000 2018,und,HaughtWrestler,Sat Jan 27 21:10:21 +0000 2018,957360152251842560,616,692,None,None,0,None,None,None
1019212500078923777,Tue Jul 17 13:29:30 +0000 2018,en,momsolo42,Tue Jun 26 02:12:10 +0000 2018,1011431898638364673,8,36,None,None,0,None,None,None
1019212833085538306,Tue Jul 17 13:30:50 +0000 2018,en,Kingnerdx,Thu Jun 11 22:03:26 +0000 2015,3242725249,60,45,None,None,0,None,None,None
1019213285013557249,Tue Jul 17 13:32:37 +0000 2018,it,ArtetecaOf,Wed Jul 15 09:54:16 +0000 2009,56976679,43103,475,None,None,0,None,None,None
1019213599909339142,Tue Jul 17 13:33:52 +0000 2018,pt,IniciativaNerd,Fri Jul 22 23:47:46 +0000 2011,340602474,6914,2201,None,None,0,None,None,None
1019213993536151553,Tue Jul 17 13:35:26 +0000 2018,en,dnd_retweets,Sun Feb 26 18:08:52 +0000 2017,835914541514928128,4741,1,None,None,1,1019169601077366784,diceshirt,1004993372451467264
1019214467761164288,Tue Jul 17 13:37:19 +0000 2018,en,NerdProblemGame,Wed Jan 27 00:36:01 +0000 2016,4851637881,4068,3632,None,None,0,None,None,None
1019214493648384000,Tue Jul 17 13:37:26 +0000 2018,en,IMetAWrestler1,Mon Jan 02 08:08:46 +0000 2017,815832188944089089,884,686,None,None,1,1019136650415411200,yankeesgirl1,18521027
1019215161167634432,Tue Jul 17 13:40:05 +0000 2018,und,GrantQuatro,Wed Jul 13 05:05:03 +0000 2011,334483836,230,132,None,None,0,None,None,None
1019215281946808321,Tue Jul 17 13:40:33 +0000 2018,en,jlmoncat,Tue Dec 11 19:01:47 +0000 2012,1004666900,173,464,None,None,1,1019169601077366784,diceshirt,1004993372451467264
1019216766701002752,Tue Jul 17 13:46:27 +0000 2018,en,LunaLuGames1,Sat Jun 02 02:42:28 +0000 2018,1002742211849551872,209,646,None,None,1,1012897308092948480,LunaLuGames1,1002742211849551872
1019216854731014145,Tue Jul 17 13:46:48 +0000 2018,en,Yoli_theTwin,Fri Apr 24 20:30:16 +0000 2009,35030212,251,466,None,None,0,None,None,None
1019217544849354752,Tue Jul 17 13:49:33 +0000 2018,pt,NerdPlayRj,Wed Mar 16 12:17:33 +0000 2016,710077543597137920,67,55,None,None,0,None,None,None
1019217781403869185,Tue Jul 17 13:50:29 +0000 2018,pt,JuanBRob,Mon Aug 19 06:05:36 +0000 2013,1682496764,1694,121,None,None,1,1019217544849354752,NerdPlayRj,710077543597137920
1019217887654043649,Tue Jul 17 13:50:55 +0000 2018,en,wench25,Sun Jul 13 01:56:46 +0000 2008,15410529,763,660,None,None,1,1018914997475430400,wench25,15410529
1019217951088697344,Tue Jul 17 13:51:10 +0000 2018,en,wench25,Sun Jul 13 01:56:46 +0000 2008,15410529,763,660,None,None,1,1018852098056884224,wench25,15410529
1019217974249566208,Tue Jul 17 13:51:15 +0000 2018,en,wench25,Sun Jul 13 01:56:46 +0000 2008,15410529,763,660,None,None,1,1018849888090624000,wench25,15410529
1019218043124289537,Tue Jul 17 13:51:32 +0000 2018,en,wench25,Sun Jul 13 01:56:46 +0000 2008,15410529,763,660,None,None,1,1018584805968138241,wench25,15410529
1019218090385690624,Tue Jul 17 13:51:43 +0000 2018,en,wench25,Sun Jul 13 01:56:46 +0000 2008,15410529,763,660,None,None,1,1018582468969095168,wench25,15410529
1019218209264820225,Tue Jul 17 13:52:11 +0000 2018,pt,felipejr1173,Sat May 13 02:14:13 +0000 2017,863215775909335040,606,594,None,None,1,1019217544849354752,NerdPlayRj,710077543597137920
1019218492309098497,Tue Jul 17 13:53:19 +0000 2018,en,WarsTurf,Fri May 25 16:11:12 +0000 2018,1000046635571929088,22,326,None,None,1,964364411740635137,OLegendStudios,1716122496
1019218616800239617,Tue Jul 17 13:53:49 +0000 2018,es,EcoMarru,Sun Nov 02 19:06:22 +0000 2014,2857419077,122,300,None,None,0,None,None,None
1019218999807303683,Tue Jul 17 13:55:20 +0000 2018,en,NerdProblemGame,Wed Jan 27 00:36:01 +0000 2016,4851637881,4068,3632,None,None,0,None,None,None
1019219432089030656,Tue Jul 17 13:57:03 +0000 2018,en,_CBK_gaming,Thu Feb 01 16:55:08 +0000 2018,959107860142665729,290,657,None,None,0,None,None,None
1019219497004273664,Tue Jul 17 13:57:18 +0000 2018,en,TenTonGeek,Fri Apr 01 11:32:02 +0000 2016,715864293917515776,241,1252,None,None,1,1019169601077366784,diceshirt,1004993372451467264
1019220249546248193,Tue Jul 17 14:00:18 +0000 2018,nl,MendelBouman,Tue Aug 09 12:00:30 +0000 2011,351546247,837,647,None,None,0,None,None,None
1019220478815293440,Tue Jul 17 14:01:13 +0000 2018,en,Hot106Florida,Thu Apr 14 21:11:26 +0000 2016,720721147969597440,620,2786,None,None,0,None,None,None
1019220825000566785,Tue Jul 17 14:02:35 +0000 2018,en,arksharma13,Fri May 18 02:25:03 +0000 2012,583379816,81,221,None,None,0,None,None,None
1019221329734594566,Tue Jul 17 14:04:35 +0000 2018,en,Dick_Blinken,Sat Mar 19 04:59:51 +0000 2011,268636909,165,298,None,None,1,1019084099623976965,demowise,878080512
1019221496357679104,Tue Jul 17 14:05:15 +0000 2018,en,OfficialDan,Tue May 11 19:18:14 +0000 2010,142785535,2440,4405,None,None,0,None,None,None
1019222050513154052,Tue Jul 17 14:07:27 +0000 2018,en,Ashmash888,Mon Jan 18 14:37:24 +0000 2016,4824137085,322,342,None,None,0,None,None,None
1019222275344740353,Tue Jul 17 14:08:21 +0000 2018,en,DargoG,Tue Feb 28 17:41:36 +0000 2012,507679060,146,338,None,None,0,None,None,None
1019222424846512128,Tue Jul 17 14:08:56 +0000 2018,en,love4ulot,Sat May 15 03:18:58 +0000 2010,144030558,3504,4585,None,None,1,1019222275344740353,DargoG,507679060
1019223228009603072,Tue Jul 17 14:12:08 +0000 2018,en,BHShanks,Mon Jul 16 21:54:18 +0000 2018,1018977148634370049,14,45,None,None,0,None,None,None
1019223427624964101,Tue Jul 17 14:12:56 +0000 2018,en,JasonReyes517,Sun Jul 22 21:38:53 +0000 2012,711309680,498,1600,None,None,0,None,None,None
